Date,Open,High,Low,Close,Adj Close,Volume
2008-01-30,243.000000,243.000000,228.000000,239.000000,177.134781,216586
2008-01-31,225.050003,242.399994,205.250000,215.750000,159.903076,833755
2008-02-01,224.000000,262.000000,214.000000,247.449997,183.397491,757448
2008-02-04,255.000000,285.000000,250.149994,274.649994,203.556778,302721
2008-02-05,279.450012,280.000000,266.000000,269.549988,199.776886,438162
2008-02-06,251.000000,271.000000,249.149994,255.850006,189.623154,313835
2008-02-07,255.000000,265.000000,238.500000,254.250000,188.437317,339097
2008-02-08,250.100006,262.450012,248.000000,258.200012,191.364853,140497
2008-02-11,240.050003,262.000000,237.050003,253.000000,187.510880,188510
2008-02-12,241.050003,252.750000,238.100006,248.800003,184.398056,155413
2008-02-13,245.100006,249.000000,230.000000,238.949997,177.097717,91156
2008-02-14,239.000000,250.000000,235.149994,240.500000,178.246490,86395
2008-02-15,225.149994,244.000000,225.149994,239.500000,177.505371,165070
2008-02-18,240.000000,241.550003,228.100006,229.350006,169.982666,60048
2008-02-19,230.100006,248.800003,229.149994,230.899994,171.131439,300374
2008-02-20,221.550003,239.500000,221.550003,233.949997,173.391983,433523
2008-02-21,235.000000,248.300003,233.500000,244.899994,181.507523,1179800
2008-02-22,239.899994,244.000000,231.699997,233.300003,172.910217,85194
2008-02-25,229.000000,235.500000,229.000000,233.800003,173.280792,71444
2008-02-26,230.050003,238.050003,230.050003,232.199997,172.094955,127113
2008-02-27,235.449997,236.449997,228.000000,229.300003,169.945633,371264
2008-02-28,232.000000,235.000000,224.500000,231.800003,171.798492,340270
2008-02-29,231.800003,234.949997,224.500000,230.000000,170.464447,75278
2008-03-03,226.300003,232.000000,220.050003,222.300003,164.757568,47149
2008-03-04,224.000000,225.949997,210.000000,220.100006,163.127045,118988
2008-03-05,221.000000,225.850006,218.000000,219.949997,163.015884,39610
2008-03-07,215.000000,218.899994,210.000000,212.449997,157.457260,79560
2008-03-10,205.600006,219.899994,205.500000,207.250000,153.603256,40404
2008-03-11,205.250000,215.000000,204.500000,212.550003,157.531372,48289
2008-03-12,213.000000,219.500000,198.750000,203.850006,151.083389,116271
2008-03-13,200.399994,203.949997,183.000000,185.449997,137.446213,146204
2008-03-14,187.000000,191.899994,184.000000,189.800003,140.670227,276058
2008-03-17,185.000000,188.000000,175.000000,175.750000,130.257034,46439
2008-03-18,171.000000,181.000000,170.000000,172.500000,127.848305,132985
2008-03-19,180.000000,180.000000,162.100006,165.000000,122.289696,203500
2008-03-24,168.000000,170.000000,150.100006,168.149994,124.624321,160473
2008-03-25,168.000000,191.500000,165.000000,183.199997,135.778625,867981
2008-03-26,185.000000,199.000000,181.000000,194.949997,144.487137,528462
2008-03-27,192.000000,192.500000,177.100006,180.199997,133.555145,343529
2008-03-28,185.000000,209.699997,173.149994,201.050003,149.008148,412755
2008-03-31,224.000000,224.000000,187.000000,201.750000,149.526947,611626
2008-04-01,200.000000,202.000000,191.000000,195.149994,144.635345,68713
2008-04-02,199.000000,201.850006,195.000000,197.199997,146.154709,110407
2008-04-03,195.000000,203.500000,195.000000,201.699997,149.489914,84259
2008-04-04,197.500000,206.899994,197.500000,202.600006,150.156906,109383
2008-04-07,203.600006,206.000000,199.000000,205.000000,151.935654,39739
2008-04-08,204.949997,207.949997,200.050003,205.550003,152.343292,62110
2008-04-09,204.000000,213.699997,203.000000,210.899994,156.308487,86706
2008-04-10,213.750000,219.500000,210.050003,214.300003,158.828354,89263
2008-04-11,215.199997,217.050003,209.000000,212.149994,157.234909,27043
2008-04-15,208.500000,230.899994,207.750000,225.800003,167.351578,161611
2008-04-16,231.000000,235.399994,228.800003,230.449997,170.797958,58733
2008-04-17,231.050003,243.949997,231.050003,238.500000,176.764191,86067
2008-04-21,245.000000,250.000000,233.500000,234.949997,174.133087,124353
2008-04-22,239.899994,240.000000,225.000000,229.550003,170.130890,45893
2008-04-23,231.000000,233.899994,225.899994,227.949997,168.945068,44981
2008-04-24,231.750000,235.000000,218.000000,219.550003,162.719406,41827
2008-04-25,223.899994,230.050003,223.399994,228.250000,169.167419,63247
2008-04-28,230.000000,230.000000,224.050003,226.449997,167.833328,14965
2008-04-29,226.250000,246.000000,219.199997,237.649994,176.134186,713199
2008-04-30,238.000000,238.000000,222.600006,230.399994,170.760864,854972
2008-05-02,234.000000,238.000000,225.000000,227.300003,168.463303,306766
2008-05-05,229.949997,229.949997,221.800003,222.350006,164.794647,34916
2008-05-06,222.000000,226.949997,217.149994,222.899994,165.202255,115277
2008-05-07,229.750000,234.899994,221.000000,230.100006,170.538544,345706
2008-05-08,225.250000,236.000000,217.550003,219.699997,162.830597,583301
2008-05-09,220.000000,222.500000,206.100006,207.649994,153.899734,255896
2008-05-12,200.100006,224.399994,200.100006,221.000000,163.794067,369867
2008-05-13,231.000000,259.850006,231.000000,242.949997,180.062302,3020581
2008-05-14,240.399994,254.850006,240.399994,249.300003,184.768616,2168233
2008-05-15,245.300003,249.000000,242.149994,244.750000,181.396393,661052
2008-05-16,247.800003,248.449997,242.500000,245.850006,182.211655,406263
2008-05-20,244.750000,244.750000,231.149994,237.050003,175.689560,86351
2008-05-21,237.500000,240.000000,235.050003,238.399994,176.690063,52617
2008-05-22,239.850006,240.699997,229.100006,234.300003,173.651367,536406
2008-05-23,236.000000,236.000000,230.000000,232.649994,172.428467,425187
2008-05-26,232.000000,232.000000,221.100006,222.399994,164.831696,62156
2008-05-27,222.000000,229.699997,222.000000,227.949997,168.945068,202082
2008-05-28,229.949997,255.000000,227.250000,251.000000,186.028580,867149
2008-05-29,251.000000,253.000000,228.649994,232.949997,172.650803,1738365
2008-05-30,235.000000,241.500000,233.000000,237.550003,176.060135,118496
2008-06-02,240.000000,249.050003,235.000000,242.600006,179.802917,257573
2008-06-03,237.000000,240.000000,226.000000,229.250000,169.908585,157600
2008-06-04,231.949997,236.750000,228.000000,231.449997,171.539093,702064
2008-06-05,227.000000,237.000000,227.000000,236.500000,175.281921,584010
2008-06-06,239.000000,250.000000,238.000000,248.399994,184.101608,397315
2008-06-09,240.149994,250.000000,230.100006,249.600006,184.990982,170970
2008-06-10,245.500000,249.500000,237.100006,239.300003,177.357117,64520
2008-06-11,240.000000,247.800003,235.550003,240.949997,178.580017,903223
2008-06-12,240.000000,245.449997,234.500000,244.000000,180.840515,62005
2008-06-13,239.000000,249.800003,238.000000,243.449997,180.432907,55954
2008-06-16,245.000000,248.500000,242.000000,244.149994,180.951675,18827
2008-06-17,243.000000,251.000000,243.000000,249.649994,185.028000,126929
2008-06-18,251.000000,251.000000,244.100006,245.649994,182.063400,26678
2008-06-19,244.000000,246.500000,238.399994,242.149994,179.469421,128433
2008-06-20,243.000000,243.000000,226.000000,239.800003,177.727707,198046
2008-06-23,239.000000,244.000000,234.050003,235.550003,174.577805,65456
2008-06-24,234.949997,238.000000,226.550003,230.149994,170.575577,44401
2008-06-25,227.000000,233.949997,222.000000,232.699997,172.465530,85089
2008-06-26,254.199997,254.199997,223.550003,229.449997,170.056808,278435
2008-06-27,227.949997,227.949997,217.000000,220.600006,163.497620,266067
2008-06-30,219.000000,223.949997,210.000000,216.500000,160.458923,691301
2008-07-01,213.050003,219.949997,195.000000,200.100006,148.304047,152252
2008-07-02,206.000000,210.000000,198.000000,208.350006,154.418533,60418
2008-07-03,208.800003,210.850006,192.000000,196.350006,145.524734,54659
2008-07-04,208.500000,208.500000,190.000000,202.199997,149.860474,25436
2008-07-07,204.949997,220.000000,203.050003,209.350006,155.159683,62304
2008-07-08,206.000000,216.600006,206.000000,210.350006,155.900848,35422
2008-07-09,215.899994,219.699997,205.399994,214.500000,158.976608,96482
2008-07-10,214.899994,216.000000,208.500000,210.350006,155.900848,60622
2008-07-11,215.000000,219.800003,200.100006,203.449997,150.786896,72626
2008-07-14,203.000000,203.850006,193.300003,194.399994,144.079498,33999
2008-07-15,192.000000,200.500000,191.000000,194.649994,144.264755,45544
2008-07-16,193.000000,195.899994,190.100006,193.149994,145.621841,27182
2008-07-17,194.050003,205.500000,194.050003,203.250000,153.236572,2334068
2008-07-18,204.500000,206.000000,184.500000,188.550003,142.153793,448852
2008-07-21,190.000000,192.000000,173.000000,181.350006,136.725433,479768
2008-07-22,175.500000,191.000000,175.500000,188.399994,142.040680,149935
2008-07-23,194.899994,198.949997,186.500000,193.350006,145.772659,242136
2008-07-24,194.000000,195.000000,188.000000,190.149994,143.360092,29712
2008-07-25,190.000000,197.000000,185.500000,194.550003,146.677383,79264
2008-07-28,193.000000,213.250000,192.949997,210.149994,158.438690,654187
2008-07-29,205.000000,208.850006,194.000000,202.149994,152.407227,221600
2008-07-30,205.000000,212.600006,205.000000,210.000000,158.325592,287199
2008-07-31,212.000000,214.899994,205.600006,209.500000,157.948639,336475
2008-08-01,207.500000,222.000000,203.050003,218.949997,165.073318,324757
2008-08-04,218.000000,224.000000,212.000000,214.800003,161.944504,357073
2008-08-05,216.000000,218.949997,208.050003,212.500000,160.210464,1157167
2008-08-06,214.899994,228.000000,211.449997,221.600006,167.071213,184984
2008-08-07,224.000000,234.850006,224.000000,228.800003,172.499512,446826
2008-08-08,229.000000,231.000000,221.000000,227.800003,171.745605,120564
2008-08-11,228.000000,232.750000,220.100006,222.250000,167.561279,83524
2008-08-12,224.500000,224.949997,213.399994,216.250000,163.037674,49814
2008-08-13,216.000000,220.000000,213.000000,215.300003,162.321457,31209
2008-08-14,216.000000,229.949997,215.250000,226.699997,170.916275,296499
2008-08-18,229.000000,230.899994,223.000000,224.899994,169.559189,89480
2008-08-19,223.000000,227.050003,221.500000,225.500000,170.011536,78678
2008-08-20,226.850006,231.600006,226.500000,228.600006,172.348740,147715
2008-08-21,225.000000,228.800003,224.750000,226.899994,171.067032,98770
2008-08-22,225.000000,227.550003,223.149994,224.649994,169.370697,33442
2008-08-25,225.750000,230.500000,225.000000,229.600006,173.102661,46815
2008-08-26,235.500000,235.500000,226.399994,227.949997,171.858688,64017
2008-08-27,222.500000,234.000000,222.500000,230.500000,173.781204,107254
2008-08-28,231.000000,247.000000,231.000000,236.850006,178.568680,946730
2008-08-29,244.000000,246.500000,240.600006,242.800003,183.054581,157122
2008-09-01,240.000000,252.250000,240.000000,246.449997,185.806396,559921
2008-09-02,252.800003,252.800003,242.500000,243.500000,183.582321,50180
2008-09-04,243.500000,248.000000,240.149994,242.850006,183.092270,31784
2008-09-05,238.000000,247.300003,238.000000,246.350006,185.731033,78654
2008-09-08,250.000000,252.000000,243.500000,244.699997,184.487030,27995
2008-09-09,246.000000,249.899994,239.000000,241.600006,182.149826,44939
2008-09-10,240.550003,249.500000,240.550003,246.649994,185.957199,768473
2008-09-11,247.899994,253.000000,244.250000,249.550003,188.143600,283564
2008-09-12,251.750000,251.750000,240.149994,241.800003,182.300659,139264
2008-09-15,238.500000,243.899994,230.000000,242.500000,182.828384,90593
2008-09-16,231.600006,233.000000,221.050003,225.899994,170.313110,391178
2008-09-17,226.399994,229.899994,214.000000,216.699997,163.376953,198349
2008-09-18,201.050003,216.500000,200.000000,213.649994,161.077438,126007
2008-09-19,217.000000,222.000000,207.000000,217.850006,164.243958,295993
2008-09-22,221.100006,221.100006,206.350006,209.399994,157.873230,93549
2008-09-23,220.000000,220.000000,203.000000,205.550003,154.970612,94498
2008-09-24,206.000000,212.000000,202.100006,203.949997,153.764328,104083
2008-09-25,206.000000,206.750000,190.000000,192.550003,145.169525,344305
2008-09-26,195.699997,197.500000,184.000000,186.699997,140.759003,137707
2008-09-29,181.000000,184.000000,175.100006,180.100006,135.783081,129406
2008-09-30,175.000000,193.000000,165.000000,187.899994,141.663727,102828
2008-10-01,191.500000,192.000000,183.000000,185.250000,139.665817,42263
2008-10-03,180.250000,191.000000,176.399994,179.350006,135.217636,27677
2008-10-06,181.699997,181.699997,160.600006,167.750000,126.472008,113075
2008-10-07,179.000000,179.000000,162.500000,165.250000,124.587158,212780
2008-10-08,162.100006,162.100006,149.000000,157.000000,118.367241,200220
2008-10-10,152.000000,185.300003,118.199997,135.000000,101.780754,274106
2008-10-13,126.199997,171.949997,115.599998,155.000000,116.859390,79067
2008-10-14,155.000000,185.300003,155.000000,170.199997,128.319122,175071
2008-10-15,167.800003,176.000000,160.600006,170.850006,128.809174,43596
2008-10-16,156.399994,179.399994,156.000000,176.149994,132.805023,122185
2008-10-17,180.100006,195.000000,172.000000,175.050003,131.975708,198970
2008-10-20,185.000000,187.449997,176.000000,185.550003,139.891983,83822
2008-10-21,190.000000,201.899994,183.100006,198.199997,149.429214,153255
2008-10-22,194.199997,198.000000,180.500000,182.449997,137.554810,49345
2008-10-23,179.899994,189.500000,174.500000,183.050003,138.007156,154051
2008-10-24,180.949997,184.800003,169.199997,175.399994,132.239578,82141
2008-10-27,183.000000,191.699997,124.000000,162.500000,122.513870,215254
2008-10-29,177.199997,184.399994,138.000000,157.000000,118.367241,620056
2008-10-31,163.000000,176.100006,144.000000,160.600006,121.081398,208412
2008-11-03,160.250000,169.949997,155.000000,161.949997,122.099213,124906
2008-11-04,155.199997,165.500000,149.600006,151.350006,114.107521,105239
2008-11-05,154.850006,164.399994,153.899994,159.199997,120.025894,185041
2008-11-06,155.000000,159.600006,155.000000,156.850006,118.254173,28977
2008-11-07,156.000000,164.750000,155.399994,163.399994,123.192398,44188
2008-11-10,164.000000,174.399994,162.300003,169.699997,127.942177,48388
2008-11-11,169.399994,170.000000,163.000000,166.300003,125.378807,79778
2008-11-12,166.000000,169.000000,166.000000,167.149994,126.019653,78732
2008-11-14,169.199997,172.850006,164.500000,170.550003,128.582993,223008
2008-11-17,173.000000,175.350006,159.050003,164.750000,124.210228,179541
2008-11-18,164.750000,174.600006,164.750000,169.699997,127.942177,285754
2008-11-19,171.500000,173.000000,154.000000,155.699997,117.387138,1580610
2008-11-20,152.000000,157.000000,147.500000,154.050003,116.143135,61049
2008-11-21,158.500000,160.500000,151.000000,155.750000,117.424812,165144
2008-11-24,153.000000,155.500000,151.300003,153.250000,115.539993,35417
2008-11-25,154.350006,156.949997,153.000000,153.149994,115.464584,21014
2008-11-26,156.500000,156.500000,149.500000,150.800003,113.692879,365202
2008-11-27,null,null,null,null,null,null
2008-11-28,152.949997,160.000000,146.500000,151.899994,114.522179,177892
2008-12-01,155.500000,169.000000,154.000000,163.899994,123.569351,350796
2008-12-02,158.199997,168.000000,156.149994,167.850006,126.547401,371787
2008-12-03,169.500000,169.949997,163.550003,164.949997,124.361000,59310
2008-12-04,166.000000,174.949997,162.300003,169.649994,127.904472,78792
2008-12-05,169.000000,169.000000,161.149994,162.699997,122.664650,10394
2008-12-08,168.000000,171.000000,157.149994,159.000000,119.875084,14077
2008-12-10,160.100006,163.000000,155.149994,160.050003,120.666740,52059
2008-12-11,161.000000,165.000000,154.100006,155.449997,117.198654,46876
2008-12-12,152.000000,159.000000,150.100006,153.600006,115.803871,35683
2008-12-15,156.000000,162.000000,154.199997,157.050003,118.404938,79030
2008-12-16,157.949997,161.000000,156.000000,159.550003,120.289764,20534
2008-12-17,159.050003,164.399994,151.350006,153.399994,115.653069,29051
2008-12-18,150.100006,162.000000,138.250000,159.500000,120.252075,227063
2008-12-19,162.000000,162.500000,150.899994,156.399994,117.914871,103387
2008-12-22,164.000000,164.800003,159.100006,159.949997,120.591339,87562
2008-12-23,160.000000,160.750000,155.100006,156.350006,117.877174,27112
2008-12-24,155.050003,157.500000,144.600006,148.699997,112.109604,195472
2008-12-26,148.500000,151.949997,147.500000,150.500000,113.466667,23831
2008-12-29,152.000000,152.000000,145.250000,146.899994,110.752541,14792
2008-12-30,146.050003,167.949997,146.050003,158.100006,119.196594,199995
2008-12-31,161.000000,162.399994,154.100006,155.600006,117.311737,45604
2009-01-02,168.000000,175.000000,164.100006,165.899994,125.077217,147246
2009-01-05,167.800003,169.500000,163.050003,168.300003,126.886665,21947
2009-01-06,165.100006,169.000000,164.000000,166.800003,125.755775,11818
2009-01-07,166.050003,171.949997,148.300003,156.750000,118.178734,93512
2009-01-09,145.100006,156.899994,141.850006,152.949997,115.313820,45938
2009-01-12,153.000000,155.000000,148.000000,149.800003,112.938927,59176
2009-01-13,149.000000,153.500000,148.000000,150.050003,113.127419,69964
2009-01-14,151.000000,155.000000,150.949997,152.850006,115.238426,4904
2009-01-15,149.500000,152.500000,146.500000,150.899994,113.768257,16935
2009-01-16,150.899994,151.500000,148.100006,149.949997,113.052017,94361
2009-01-19,150.100006,153.449997,149.000000,151.850006,114.484482,13904
2009-01-20,151.500000,153.500000,148.050003,149.949997,113.052017,14544
2009-01-21,147.000000,151.850006,146.250000,149.850006,112.976639,50371
2009-01-22,148.949997,151.000000,147.100006,149.800003,114.466705,24318
2009-01-23,149.949997,151.800003,147.550003,150.000000,114.619545,19832
2009-01-27,151.000000,151.949997,148.850006,149.949997,114.581299,1354214
2009-01-28,149.000000,152.500000,148.149994,149.949997,114.581299,88913
2009-01-29,151.000000,151.000000,147.500000,149.350006,114.122833,68129
2009-01-30,148.000000,153.000000,146.500000,149.850006,114.504890,56626
2009-02-02,149.000000,152.500000,141.000000,149.550003,114.275658,44104
2009-02-03,151.000000,151.000000,148.500000,150.000000,114.619545,40948
2009-02-04,150.000000,151.500000,148.699997,149.550003,114.275658,15313
2009-02-05,149.000000,150.000000,146.050003,149.949997,114.581299,33041
2009-02-06,151.000000,154.699997,146.550003,148.649994,113.587936,92803
2009-02-09,147.000000,150.000000,147.000000,148.050003,113.129463,833341
2009-02-10,149.000000,150.000000,144.500000,148.050003,113.129463,68390
2009-02-11,149.000000,149.000000,145.100006,146.850006,112.212502,21004
2009-02-12,146.000000,150.699997,145.199997,149.149994,113.969994,43482
2009-02-13,150.449997,159.500000,148.199997,156.699997,119.739174,67304
2009-02-16,161.000000,161.100006,152.000000,152.949997,116.873688,19151
2009-02-17,152.250000,152.399994,148.149994,151.949997,116.109558,16621
2009-02-18,151.149994,152.500000,150.000000,150.899994,115.307213,30841
2009-02-19,152.000000,153.899994,149.100006,152.199997,116.300591,12359
2009-02-20,150.500000,151.949997,148.699997,149.949997,114.581299,67480
2009-02-24,147.100006,151.850006,147.100006,149.699997,114.390266,126181
2009-02-25,151.000000,162.800003,150.500000,159.850006,122.146194,85943
2009-02-26,161.000000,174.600006,161.000000,171.550003,131.086502,1266628
2009-02-27,170.000000,178.850006,158.350006,168.500000,128.755905,2107778
2009-03-02,165.899994,168.000000,162.750000,165.399994,126.387085,188101
2009-03-03,165.500000,170.500000,165.000000,167.500000,127.991791,246024
2009-03-04,167.399994,171.750000,166.550003,169.899994,129.825699,210789
2009-03-05,167.199997,173.850006,165.000000,168.850006,129.023361,316035
2009-03-06,165.600006,190.500000,165.500000,182.899994,139.759369,8776564
2009-03-09,186.000000,187.699997,175.300003,179.600006,137.237762,496044
2009-03-12,176.149994,185.000000,176.149994,183.199997,139.988632,330591
2009-03-13,185.000000,190.800003,183.250000,187.949997,143.618240,356107
2009-03-16,188.550003,193.750000,187.050003,188.500000,144.038483,196207
2009-03-17,188.000000,191.000000,176.199997,189.199997,144.573425,906512
2009-03-18,191.500000,199.000000,186.100006,189.550003,144.840851,376928
2009-03-19,192.800003,198.699997,188.949997,193.649994,147.973770,181489
2009-03-20,193.000000,197.250000,186.100006,188.100006,143.732849,119524
2009-03-23,186.000000,193.199997,186.000000,191.199997,146.101639,83822
2009-03-24,195.350006,197.449997,184.000000,189.300003,144.649811,590486
2009-03-25,192.000000,192.000000,186.550003,189.800003,145.031906,105551
2009-03-26,190.000000,210.000000,186.600006,204.350006,156.149994,795318
2009-03-27,201.000000,208.699997,192.500000,200.199997,152.978851,556887
2009-03-30,199.500000,199.500000,190.100006,191.199997,146.101639,65719
2009-03-31,190.500000,208.500000,190.500000,203.250000,155.309418,321106
2009-04-01,199.149994,206.050003,199.100006,203.300003,155.347626,230772
2009-04-02,203.000000,217.000000,203.000000,210.100006,160.543732,197348
2009-04-06,213.949997,215.899994,202.149994,204.600006,156.341019,212694
2009-04-08,203.750000,206.800003,195.100006,202.050003,154.392487,257938
2009-04-09,203.000000,212.449997,203.000000,211.699997,161.766312,345238
2009-04-13,214.000000,219.000000,207.000000,216.800003,165.663406,176075
2009-04-15,215.000000,242.399994,208.750000,221.149994,168.987366,826112
2009-04-16,222.500000,240.000000,217.399994,219.899994,168.032196,318472
2009-04-17,222.100006,229.500000,221.000000,223.399994,170.706650,347268
2009-04-20,226.899994,234.000000,220.000000,221.399994,169.178391,259290
2009-04-21,217.000000,224.000000,205.149994,210.899994,161.155029,317152
2009-04-22,217.000000,224.699997,205.250000,220.949997,168.834564,117023
2009-04-23,222.500000,234.000000,209.500000,228.699997,174.756531,289028
2009-04-24,230.000000,232.800003,217.550003,225.300003,172.158508,158111
2009-04-27,224.500000,229.000000,213.500000,216.949997,165.778030,152132
2009-04-28,217.000000,225.899994,214.500000,217.850006,166.465744,180615
2009-04-29,222.000000,230.000000,217.850006,224.350006,171.432587,185412
2009-04-30,224.500000,224.500000,224.500000,224.500000,171.547180,0
2009-05-04,228.500000,248.000000,218.100006,238.750000,182.436050,384305
2009-05-05,240.199997,246.500000,234.500000,245.050003,187.250076,173143
2009-05-06,240.000000,251.699997,231.100006,237.100006,181.175247,266811
2009-05-07,239.399994,244.850006,236.000000,239.350006,182.894531,107310
2009-05-08,240.000000,242.000000,233.100006,236.750000,180.907791,60444
2009-05-11,235.000000,240.000000,231.250000,236.899994,181.022415,38898
2009-05-12,236.000000,250.449997,234.199997,248.750000,190.077347,262298
2009-05-13,250.000000,259.899994,240.500000,249.399994,190.574036,152339
2009-05-14,240.500000,256.950012,240.500000,254.250000,194.280075,150302
2009-05-15,256.000000,272.850006,256.000000,266.750000,203.831680,419166
2009-05-18,290.000000,298.799988,290.000000,291.899994,223.049606,495
2009-05-19,271.000000,276.500000,248.100006,259.100006,197.986115,1189630
2009-05-20,260.000000,278.899994,259.000000,273.100006,208.683929,1000869
2009-05-21,291.000000,303.899994,272.299988,285.299988,218.006302,1598665
2009-05-22,288.399994,328.700012,286.549988,316.799988,242.076416,1321027
2009-05-25,317.000000,329.000000,308.399994,321.899994,245.973480,461224
2009-05-26,329.799988,329.799988,299.500000,302.149994,230.881927,282443
2009-05-27,317.000000,330.000000,311.000000,327.100006,249.946991,342720
